Processing Time,Memory Usage
0 days 00:00:01.186630,873.66015625
0 days 00:00:01.074905,876.890625
0 days 00:00:01.177365,881.55078125
0 days 00:00:00.700200,880.796875
0 days 00:00:01.238226,880.796875
0 days 00:00:00.664416,880.796875
0 days 00:00:00.866971,881.640625
0 days 00:00:00.684088,881.91015625
0 days 00:00:00.902246,881.91015625
0 days 00:00:01.119401,881.66015625
0 days 00:00:00.662616,887.0703125
0 days 00:00:01.132859,887.12109375
0 days 00:00:00.860505,886.62109375
0 days 00:00:00.668708,886.62109375
0 days 00:00:01.162877,886.3671875
0 days 00:00:01.104186,890.5
0 days 00:00:01.210629,891.9296875
0 days 00:00:00.716421,892.8125
0 days 00:00:01.357522,893.3515625
0 days 00:00:00.798874,893.3515625
0 days 00:00:01.031238,893.62109375
0 days 00:00:00.859153,895.5
0 days 00:00:00.934660,897.32421875
0 days 00:00:00.627638,897.33984375
0 days 00:00:00.832363,897.33984375
0 days 00:00:00.934525,897.33984375
0 days 00:00:00.778049,897.33984375
0 days 00:00:00.715019,897.33984375
0 days 00:00:01.373438,897.34375
0 days 00:00:00.827409,900.109375
0 days 00:00:01.386647,900.1171875
0 days 00:00:01.294521,899.98828125
0 days 00:00:00.826782,899.80859375
0 days 00:00:01.000114,900.43359375
0 days 00:00:01.279787,901.19921875
0 days 00:00:00.989485,904.15625
0 days 00:00:00.745447,904.15625
0 days 00:00:00.926822,904.46875
0 days 00:00:00.653546,904.9921875
0 days 00:00:01.345709,908.81640625
0 days 00:00:01.049955,910.45703125
0 days 00:00:00.821505,910.484375
0 days 00:00:00.985604,910.484375
0 days 00:00:01.456283,912.02734375
0 days 00:00:00.814792,919.2265625
0 days 00:00:00.902324,920.04296875
0 days 00:00:00.702823,919.79296875
0 days 00:00:00.818205,919.7890625
0 days 00:00:00.608458,919.7890625
0 days 00:00:01.561094,920.59375
0 days 00:00:00.657280,921.71484375
0 days 00:00:00.808859,922.51953125
0 days 00:00:00.891278,924.40234375
0 days 00:00:01.320620,925.48046875
